condition_id,period
0xdda9371f6b3e763c6829ec56fd5316def8c0746594d933754db37f3dc7b78fff,8
0x4a60acfd021b35cadb083556dafe03c154494ca3beb92322744665a6b0b4b185,8
0x3eb853038ea49f13025119d7980547e2b41cf428023d5148c4f65ec79cf7ceaa,24
0x55fd88a3d642a74af3a2ea4735f076129525841e7825b6f2939bf613f1454a9a,19
0x0441c0e10463a1da15bfe09815a38b8bb495bf7b5075805e593c33c797aa8ebc,8
0xa5917a6e4f237398e88bf9f089805b9a0ff2590a822a5a39e7be7f81c7f4f218,23
0xe403252674602743a03b6bd82b78fa1598493353b49d282fc3919d716d8e325e,8
0x6748ba2ff83d71b58dbf42aa57db8191c6f76b6cef1dfa3f3bfaf8a167775697,23
0x080984eeac7ec9f007839975e767b24d956809013e0e913b156699d7e3c99ffa,19
0x0fa46a7ac71c1400020102299f7881948a399fb9a9526db088e215fa255148e4,19
0x3c2423a98a6424d0410448c993e8d1d7bdf3660268d81f91c29e493d241b7fe9,8
0x83f9c6d5bd4b60522c2640e6439e6c609bfe6388ffb57c435d02a51561f375ab,8
0x9472968d9154ce84db3b4946c07e2059f6f5332ad39699ea1e7c2c8bf2cbe3c9,24
0x85dc0fc38ff79608d47d733c0e168318b22c5cdc54c75e05836e0d22523a5ff7,8
0x1ed5f29f316b2bddba5f4b9d3c0de380341064efa7098796f555c34fc3e93f98,5
0xd89a7d0209589aebd91a78858023614b2cbbfde23abd839fbec71e277593e692,5
0xddefa34c8e830f31b0ce10ae471032c56e2fbc34f9bd8b57a62c27175b28fa62,5
0x68632aaac0bd7cf6f6a7b633895cfa8cba1e3f2cd158f10aff7cd25be88da7a8,11
0x35860cfb2c65a607450e203d49196ed296f7242cf1938078d2e303837deb800d,5
0xce554a3fca54898f04219002ba77e6975b02628afa1e46d4a8aac9a7c3a69eea,5
0x7e7c299953ae9e8e1bac01ae09b98bb88c41d2ba98eb92ab530f5da2cd0e38c0,15
0x26ec7e86ae2ed35dc25a7deea8e845cfff0e9861d39ebfcd109d1ab2b028fad6,54
0x5d4e84629096c6d8372b369cf5113f5c044f1f8266b8c8c4aa17b68341a36d72,5
0x97910199a2638af8c74a82b40d447b964f0c45346783a660f6a8f8d656e9b8de,5
0x15240e49e874864f48fc27d091600f41e5030522759d36108909f8c1b21946d1,5
0x79c1d9893aee3128640da5691ae0abc28f35b04f40c81fde01725b547a1ac96b,12
0x6be7ea599774b22d8279f39aa3bdf12d85e92ba5524c793e7f6062bc8f797c9e,5
0x60b32a81d08d8dca646c11515c9d857881b55e7a0c51f0d8128ea4fe8c26cc17,5
0xd3ef230e5b67a6ef488fb69c58b16644beed3c09a4716cbd2f8cd52a62c71e92,12
0x0ec97bf78c7b4b462bf9ae940cd07857bf46f84d2099f812074a25553e530ce2,18
0xc05d202c2d5cacbfcbe759d5e3475238bb2554b50619efb29b2385fc6a612e2a,5
0x983d7d886ea4cd088cce0f04e6ac4752f2b003665bc39c7b8550b2cc7b851776,5
0xcfcfd29413f4518ca68d7539c29d26a2c930d87a2d068d83370b27811b7b1b49,14
0x60ac05f14f9824859b12afc6434421591570803a2b6c52db442da18c4dbef765,5
0xa584eebe05f8b76bdf05b74ff9d29a5dda49217aca444d4c2dfa683b49b9d6ae,5
0xf57ba0127794d09e274ff4079ad62d8b83fe420e4fd2fc9d44bc63a33a44195a,5
0xff524f366a1d0608bd6a8a2fa7742362e35d91bfd4357b127c2b5faea517e3d0,15
0x0e7f99d1ec26fc780d92cea53956f63ba9a984ed032d60b1acc5fda147200db9,5
0xab8b6222983bb1e5a2c604585f7ad1b8e8614309c0995f99a2b4c5830cd2a544,5
0x3fb3044d16f8e088cd47a165a4dc91b2450c764e530fcc8b310f9a6aa9fc0b5b,5
0x4f50e8f1136652009ae5c499dfe4252bdd1c806884f8bee72b65346a5b513372,5
0x0013919c78694ad5672b874a9c80cf62b06c63e337baed9c6ca2e8826a3b2c5a,5
0x0aa3380a7d5f6eb7a8b55057776c69b62eaad836131584566060a37fb091ed50,74
0xcc1fbdda29bec3a4c0072d77bd449a0cda985227cd86a174543c6c5cfd41f434,11
0x892218bfc60b72cc05b71e3cd5982a91f8b33333f79631756ab41b345a5cf19c,12
0x578f4793a000900799e64ab23c54009fd5a7925956068849c4cc5d2a7ebefc04,13
0x71fec3ddeb4cbda93e9d15f409c487ea821f9115ad73d031dfb5b60912d8bf71,11
0x62c1331818252044861cadb20d5aa372c94066b56f8889dd7baa2b35033b0078,9
0x40efe8ee9b850aca3d4c2321e0dd214de04f9a0f93ebec3c0eeec641ed138981,9
0x4fbb104725b6c6404ff031414ed981cdf1b6f89a519106a318ae6d8ac7aa9007,26
0x789e8bafec076dfe6b1eb1fdbcc956d3b7fcc7f1bff43b2c07dc6f8bb50ed743,11
0x9635a36385f062b724916aededa564569086ff1816573e816a5ae5003420e9e6,11
0x4d6b6fc20f5935ea567a3bb9ab9b2eaea5bb4a2a493e4e664e7974fe8de88fdd,11
0x84ae8a9029afe095843d6497f722ace0bae937192848a55f96d8e2b2d5e950da,12
0x685fed6fa0db43a5269c8da7904e1d7e53f6726d87f6f131cb169baea851f3a5,11
0x8abc1dbf73fec5af7107a682fdbecce4f4294afbd84fd4d857b103dd8a32f2ce,12
0x401a9b9540ed899ddd8c1452d1fda87f43178f5255f5b7ebe2caab68c09b5ee7,9
0xaec0b0084cb27efbe4b2cdb5caaec45a31f34a8bb18cfaab646a1d888e1e8d04,38
0x8b6d62510907ffb835b26f6dc52bb0b1effef6a5c9139c89ccc753b9c58fc482,9
0x3265e1e042a678c0cbde6c628f1f748ba1b00af769f88529a589dc1ba0163953,11
0x452924b4281f66ad9bcac97e642b422bb0581a7ff0cfd923e8a1e378e4ab8592,12
0x8c17e231fe93db614c7d1ab56121b0f987a0d69b798f2be9d207678efc3e7ac2,37
0x751a145f6c40db113b68e2a07a9a9d51236d251ca95162d3c4905590c29b4a0c,12
0xf42996a13927c17242e49563bde5741ac60571966b39caff5c81d24e18524ac0,12
0x5ebd2afde477863005249126e45246565284bc1a585ccd9c1f0b373f731bcbbf,11
0x3a03adaf2d2c2c8b66728c7b001c01e406f508b89178d9ecf0cfa6c37eeff0dc,9
0x59ebe5573e5b99a292c12c876bad5d755b02e9ee8aa1a354dea47a5cd55e12e9,9
0x597cf490b24fc67ab27b605f98e12bbed4e94faf1bb5924a004274679a63df9f,5
0x7ba7837a3ae2e0aaa1a5e4a4f2b8ece8855ad0190e12d4cd0d372edd70174dd1,6
0xece71b30cd3cf6d0d71db2e3cb6cd13c68b95b5c8678217c4928a53cdb9c74dc,12
0x5831edbb85d2d22c899fe493ffed5893b242f361dc2828b8f1c3427d288e62ef,6
0x7c32ff18720870f3f5a9023998d8fa57bab1375e2c34a6598d319c6471aa98c5,9
0xbb407af11d93c134636c30a50781c5515112c1816574d5bce1fdf0a9e2165e2f,11
0xf6b9a3d0c758ffdfdd2cdb7ab3aa0c8714b4c03ecd9efe3e5ade2e607f732cd2,13
0x5409a10c28f0699a8a464abdc9b07ab0a9335ff61d1a4f7e53f70b7e82fe5b45,12
0x3da8741db784bf487bc1273afb2806b8b09ac34f7649e59fe0f7a82c2ab97552,11
0xfccbedb39e75591c249c4a8348d215c01f05ad203aebd878738ccb2b6bd9008c,12
0x396e59fc7db83bf29f6f83ac9dd1f9b093e3bea95ff54b7de39ccd0b0fa06625,11
0x59fb3d1cbb64aa8641f1654720688c827a15e3363247442f6103c2fc54f8e1ec,11
0x6f1c7fad8c40f1b9c4c529943f72627c987a10845fdfd0d8a9eaa8a275cfb1f5,11
0x680711ce761fd38cd0bb981081fd1f4289da959aa0f51d8f37257c8d8ca70f6a,12
0xcbd164a4d326bd18054ab1d28740a0ec5abcdd7fa77c03a2df39199a2be3600c,12
0xa57bb75cdecd6273fda54fdbc1effab11afd22063b3ea61b94f0b642c6014f5c,33
0xeb59f5263399dccf434a2416af91d20ff38ee11efb288d615e78a3b6f5e83c5b,11
0x3cbc2e894fe67018d03b442a539f950228d729f0d522e503a6c8ad6aec857a82,11
0x9169f39504cd7137f7ebef81306d093dc19ee0f94a811127b166bed6e50bdbbe,12
0x4a8cea886680cc9162fd06ee6b27d008769463501de95d6fb8593e2639c11a56,15
0x113c1384ccb29467a16c3ad3fa49714e02afe98aedf2cf21eee05748aef55174,11
0xc01c2d85e0173164ffb66b62c4911148ca4c54177a22744497165d4494944bc1,9
0x2f79cc5aa258fc91bdf7084899ea9ce705fb77ff6932913117cfdb6d569602f9,7
0xd8f684ca4b638e006626b338063b509019e187d995045b8161e287fa0896d6a0,7
0x3493b21b7ffc121cb050116b442f0f6157ed5668bbb6e914a197c4b6325e40d9,15
0x964af551780a10a7a7be4cba2e441126830b18b831387f9b8006b3ff2371e744,12
0xa3a880a54be4a749a9c9ac1b7e57cdf10636ac00781ade38e240e3d04289f3a7,9
0x1bf993133e4479b4fc7c3dd9469a80efcadcbd15c23901aaf5f291f308149bc0,15
0xf94993ec164d33b391280b2bd4162205d4817a5ba1fb628138c5b2f1f5d7270f,12
0x3f656a2b56a4943232dfce2e5d3bbb75b71e7f40fad107d4313a9695d7401875,6
0x234b81f5cad10327d524a7c74b2568d734298d91c8ccfecee7778da46c3cb6e1,12
0xb02ba1786363895c52a3562a48b47694991b5d2dab4e2584463c7fa6aa1de5d7,11
0xb356c367fad84c0ec22cd636e324e702d525c81fb08d74077965a01c6f4d44a0,12
0xe156f86714e418ca55142806ce88685b89285cc8afefe40d39c39270f48326ed,10
0x7a58216623bbf7f2c649c8a83fcbcf80fb8f7550e81e629d58df871713cd4bcc,9
0x191c872821ec86fb89ff23dbf6b117dee1b43dede06d7bc1556e8bfbf60cb78c,41
0xce9c35c76317971de53939911b7178f385cec48771c502fd50f23bb6254ebc7f,46
0x4301716db71ad729aef3e798d4e39f70a7343f7b6fb30baff6fc728df0c03ca7,9
0xab8b46fbe62b8fb5839623f6ee80dc80eeb67789b5877af510ad21e55082288e,13
0xd95573eeb49a2b5274e80b7fd6c5c7f67ff7128c421785e9f202aacfbd147924,11
0xe8331e50e19c7bef939c79668285baac1d50bf7ba7d7be4301640d72dcc65bae,35
0x20a6a94fb0e402278a86e5240ce94d3a323f6ef685ab170b92d7916f3c48cf61,5
0x71033a934cb3f03de6d9e606a251962fd85513f5dbfc3080bc1f768822f6a9dd,9
0xdaa534b42c5a55c88e8d88f9507b4f227062d995103df0809d43d975894574d6,5
0xec287ed6c15e49a3b8f8be7ff082eb0db16b6871bf2bb8aa8f945d8ad9ffb9bd,5
0xf19c9c5b1a33ef63c219944cc72161398ba1a562acab6d63f35928c141570519,8
0xb0bf21972de863e33f14235d67b8e915295a54a18a8107b9c9d9bf71336bf36d,49
0x0a006c3843ea6b6959b46a46b7a0cdc52ed8773ba19d769b71d0d8b2650476b5,49
0x56da46ab2543b293ff7bbe88e9ac848a6bf793e8107ea620ee4308b2690f49a5,5
0xba572d578f783040e68dd7a7c5a0e17e515873213a20e38471fd5b5751addc79,49
0x43dd8c5a98381dac5c73c8d7df119bb3043dc6e511531d952309c45195b28697,49
0x3f7cdab4759ebebb4dee7b1a9e7851c72eb375eb20ec1afc503a31a4192bb3a0,49
0x793ff393fe37175238c37d35a017ba769d483edaa8c5f165f89e3abe8c206614,49
0x13f0366409643076c8211693e8c8a35a40b18e26dfa0d69f4d419b8ed1e359d2,14
0xe65bd1284984aa9185413394297953f585e3aa0f79f04ba7683a3a18f0a6232d,5
0x37c34aad0dc834f033510bf0834694fe2ed065a284b0c064a42592fbc40b37a0,5
0xf519a03a3b7a44c0527ddf1ffe1e884a87985a36c29eb80698f1a7b07b478884,49
0x21133a92321c5791d36ec7cac67ac6fab6c8ca3fa070ef973f92f65234025ae4,49
0xf6a5db4a81920c194f781693c90e1a0a9ec1684b887b7471d5b217f8aa03e801,49
0x6029615bf7244885f8c3f2b9122d7b4780a474acfcda57d8031535388b5e44a9,7
0x96505a585e88f24a409cb7c3bd349e5570061e1de9cbeee7e944aa5f64c9df4e,5
0x46f808f72183b93d6fc32a519b02a6ac87f2478d51615d099af8e1ba4b5f6902,49
0xb093e8ab59a150cc222e07279177488df3158d43028f3c3113afbe76f50b5968,49
0x212aa1ec6278e74ed0f3ae4eef45b18fd4adfd830715844e0588eb607b464e40,46
0xe2e4442197df901aa5b7c022330eb409a2c1fb93be6de92fb54a1bff8d98144f,49
0xe7dd85a1ef3e716bf3bb065b193a5b1fd526766715ca8f985a5f06f8748951e1,5
0xb96ef5b0b0175ed86de4df291a3ddb6a739f47d191eb3125f7e52352a6b35fd0,5
0x41e9c5af733be5bd515fe20748a65aacc106d1272034fb9afb17e0b0e33e42a9,7
0xc4e36275cfa58f7741cef778334f38a6f89ef3aa2f01578965078607e48582c8,75
0x1ed8802c49ce5ee58271a552e8b07675880a1c33ccb037168f5cda253339c99f,8
0xc38d749d7d1b64e8c720cf6440f095773069b8243e7a347f651782c2ec566ea5,28
0x3b31077b28d3b1173b625165d647cd5d1ce3fb123d1eecd7fd81d54f2722058b,28
0xeaaa94b42c2e73fc036cacabd366ee7fc85a036be9e565a1eb705ce7d6be05db,9
0x0f039358129c20f1f4ddce8da1eb7aab80e11a4b01c5eb20d97dc30a8974f574,28
0xbc5edc340f1cf273b29f8fc1ccfdb17aa946f05ab14e377b5449ae511d7026af,8
0x5b710ec378c228023a290d5ed335c3a03072e7d6419dab9dcf05d45022923bb5,8
0x4ed9f77e6390c375b1fd51b40245c02ef7f4493e2cd835961603c51ff7603717,75
0xe6857c448780d91ff1b6ea300619daaa87b69ffc3b454730dbb54d8a3911dffa,74
0x5a8029020e5886fc3f2fd51f952b39e467c1deb0e4e7775d2c6115ecb0737f7b,75
0x629ea2dc02f42aeb2ab20ba4e249f5741fda97f6b332a46af12251e0cd7fd13e,28
0x268ada694cb4b1a65f88bf6dedce0c08d5aba09621dbe85d9200ced0cac6226b,16
0xb2b3083134c9606d34134aa6f81a64b25fa97dc8924adb39ef49278f425865cb,9
0x0b1fb15cb93e0d3db85cb283460ed8236078250c7d07f7f8f0cda968691fc5e4,16
0x90b81ea9f838366419d5a207f2d64bb0076f5468e98d53964dd4ee02c31ac686,74
0xe4203ed6ad791708297e37e1e2df7a51b0355fb357afbcb85d7f5c60faa8c7c5,7
0x18d9e4edf2aa76d6e1efbab28b9f94db509dc0032da20b75ea8309a7b41b6a76,28
0x150c638f7d9b363454b82dee9de0dbf98ed987e1a1fbd8791d01e0dc6eab8d40,8
0x9d4daa1fe721ca8b76dabcdc8b491290fbb269844f72b1e26b2ebc22172fa887,28
0x4ed3add94cc122aade943eb59d747bcfdc5068961ba27f1c2b1c4d1ff21d2dc1,9
0x621a9686b7e78dc98cc2a6bdabf5f315a8edee49359b7e6cf3fd0b603a864c6d,10
0x12510cbb072babf2a9b59e9efd75a3626d89ef93ae3d44f039bbb4034db56a3f,9
0x4947591d9ad81341cc1e88bf1a508675554693bd59e2ae4f6b102f3ad677134c,9
0xc8f67cd887a7bfdb32f616a17310ff2ca48c216cb4ff389d0e17bea655677486,28
0xe6e0208a9e5014ff507d16a359db466bd98c0414be72982835001eee2fd8f5ae,76
0x0e69c0af6557b886c1afb982d903d06ed75a7d3e2f97b8ed98b9197ce4447d9a,8
0x62cb3e1f93e717296c7207c645adce86a47849997ab96191d05362dce2914300,17
0x06bbb0674262f5e6e488a37d0078688be16b5cb502792093ab3e762653905a6d,75
0x049a52221f6bb92bdeaf5aa629c6b6e7341de5affd30a31902d82950e8babdd9,64
0xda2372391d242b4f41594bad3f5d359f100bfd2acf2317c89ee427b757583f9c,8
0xfeaf0ffc3e3e658687bcdcab297333ac981025bf9a4277facae81123af4708e8,16
0x63299865f52d4604bf976c7247719de77d6ae7b5d62834ee34a10ecfdde0ce19,9
0x6cf574789afedda24fa0e14abd2a3db8f223743c81d52e42f4acc6f6a33d8bbf,9
0xcf7dbeac6d063e2a0ece8ea27bb672598e0ea8fbc5a2c0663df0c4e6c3534f8c,8
0x53653bfe54ebe6842ee9505f25ed65bdf245b24a260a644bae2d51bd04432792,8
0x570a19274f74c16a628f2693d3a56c4ecceda4c3ffe9392f6f4e21dee40aec0e,72
0xcbed77bda668343631278d53bedf331de4aa46ebaceb430f21fca6cb742af130,28
0x6ece8859b8e50e8202124faa042a99071e29d19a636be7f2cbacc4e68f3fa36e,9
0x1a556b7a272171bf82e4cecd2aa8d1891d92e966b1cf90f3040515c8e90ec0da,8
0xa9370ec28f1872eb96ebe74b33203704382dc66e7329ceba304524ff534c6dcf,8
0xe36d167b8b9f6fee2a2a4eef324bf7701a603f34d8e088f00bfdbc03ee132ded,8
0x578063484cc14765834056084ceb0c9752dbc34f9aa7a284704d7fe4831fb9a8,16
0x4ec8a5a44f43c0fbdfe8cc768435ceb2234f91fa28da35e14a38d1e3251f3e6f,15
0xd81b9393993ca2d5bad92c88f26559b43aa0e9121eed32f69842c51f035405b9,45
0xc8116fc5b0bf7d46048d0dffccc9baa7d771eba4b400818e2b3bf6259f06edc0,17
0x48a2115ad30089f76547b20c6c55d0291244290e522e9302639df8bd1461c129,8
0x181de70fe4859c45454c24958e6929b1c28419b374b70f8f62d98209266ae82f,74
0xe7f6e385cb9e1791744f0e98802988f445445e1c9562bf9b20646b2a0e987dfc,10
0xea888eb57a812e605ba4285079c15fcd57c66fe0254924c8622306333019242c,9
0x950492d6443ce38a908ec887bba35df11bcee641cac496b2f9ad69dbe4b27bb8,17
0x4cc2cfa101ff18bd886edae9b49d7e8fbfac29d293ef51ac5846920754da736d,74
0xa05938a26bfa984743198f9366737d3b4f3fcb73fe0df6d00a7b360049b3f5d1,75
0x861a05a1e1e55421209449091907ec895f8badfbef21dc69de37ade0ed26cbb4,8
0xd2d322e357145e5d27bbc32a30b61172866b0b62e632024a469f4289fcb15495,8
0x5500444c8137d72d95195c8bec70bcbee53362fec4b66c00c0085a9cfcc70a7c,28
0x66bc5018b4810848734bd2519750e03252fb9617c2d9e057f657efbb03f9a538,74
0x75f3339b115d3a948712a68736c2e6e7dd2c3835453258b258c4592225386407,16
0x2dd776cc5ef76a0eb8ce0b5726362c33cfaa60d9b878991f88b642bd16645da1,8
0x6b0fba1975c2a769f1c1962af7ef36ac827b1bb6e12ef598d20beeee737ca850,28
0x27f33ec9a9433a0363086696610683cab7d6faeef195a352f08f2dae88d2b606,16
0xd8dde8c346cb3dd5b07a96198fd381c9fc2b199380b959db02bfd8e475018193,74
0x046f8f9419c187f12db763db8e6c18dc27cca4a49c944504c526adfae3a2a757,10
0x4d8b10ad2ff7dddaec63b561628e5fdcf5107733ecf850d2698ef7f9eb2a3934,28
0x7c00f8888d6d1711146d321438e1a850c62d2b1fdf2c7c119275f6291cfd9ddf,10
0x847609d7ce75ec7f854137878cd2c53dee2b466258bfed7f87628d74c335e548,16
0xb158d4d7ce1851908c2fa59f82028c9a4e0cfcb2f3bf23ac82b0d955f1d5c7ab,74
0xd5ca58c602786f0a91841f08a908cc582761b0acf3bdf72e10e4b5e0df10d546,28
0x66871444483f289f5b06d605e6e9d3a039ae6e9cd2356e12771e764a61416684,28
0x537c7f1d5724c50db3a5a48a6a139a40c527cdcff99b6273e1d978a7b885a9eb,10
0xd9e2b421794d67631ac8fad2fbd83b4cdaf194da505bb50823f606410cf81416,28
0x54905ea776fdd41043fcf0ef8828e8062afbc4cec663822302fd0ccdb307d8b5,8
0x6f086bb666432b5f967ff58343c46d683ed7db8339d9a7f6c7c254d978a99506,9
0x67c75f4852ca79f08a7766c60bd9edb7df7f353320c1e168514e53b8f6427a81,17
0xd6e5301e6ba27c73eb467e495736d41d0acf49b05b1e3ce60aef1516fc78b79c,28
0x70332dfc2149fdcd4c031d0440068efd0288d243256363840a7495e96e1fc03a,8
0x05558f3d27d1ecfe7cf13b5687722aba4fd353e49e00834331a62087a03173dc,9
0x3e4be5e68b2c91d7534b5473e7a6a3b27e14916b0bd403c1a407b19e58573861,9
0xbffd431f1d1e017664ad458c50fd52d0cae4a126f4d320ac62e76ca5a0ee3772,28
0x400d3f9e359ef6fa1e51a63ae8d45a1b3797b90cd2cbdb1c0aa7a3f75bd652a1,92
0x24c5b2343fe9bbf9c2e68ead9f71ee1930e483aae812805471add00347a86cb1,16
0x82f423a1e4d163b631344a0574ae7c3aa2b12f4bac3a066bee485f5dc8b1aa73,8
0x2ea7420e2bdb8ba80c7626edf4576fc802d499535680706c5d49c0e502835349,9
0x41695d4773b04881cccb39a0f982aa6a420250a2b099d058b73d40a605779070,9
0x2fa7922207a35269725a4bb3e8267cbc7ecfad7fa559e10961de2193af2004d0,9
0x0a47e996b4b7b4c77667a4b01ac9d58006ce295a9a55723ecbf256303cd3066b,52
0x3c9713d76e1f3c3d5b87bd781bbaa821edd74ce6d63132ac967a0a9e2179708b,74
0x2a6e26822278ac0647b41a58f00fa7c371eb7a364c48ce11066086b30d0e3f8a,54
0xde869f771487aed89216a080b2279edc9de57735172f46d634643c0403e988f6,6
0x45af7cbf55c17e8d08c1045d96675478cb5a153b5f5039abe409f3ebc2600a02,7
0x53b9a08a9424812d628ef306345cee80e9b3733d3bb9c3644941bbb2614be632,15
0x984d1ee788ff724a30af27cd77ef74455b49bf6382460aceabbec94f01961a35,10
0x649076ffc17d89ad6db51b4d8a4d5da613fa6b0d160630a586c56d3bc537028f,7
0xf0d6717d354137d953b18ead3027447c092a624700c3c7dfec7461a553e17c29,70
0x7e55c5c6b55ef89bc9e31785549c2903d1cfa5a8f5b65af6f901ccada7dd8b4a,7
0xdd95d7e22fd8c9ef5d61285b4ed31aa84e8fdf35192db24d8e7d8938ed4747dd,14
0x507968f3703bb0864a7736019de41676ef4f8ae8ec066be536a5beea5aa34f15,6
0x66b1619d9dfe37211c1091f9a09f751a506e83521e46b88a5c5a3a3616b6344b,7
0x5627aa99258f21907f2b80f5747b9e529c03eee1430d6d6b6e24ca3bfa643adb,7
0xabcc3eed397a203fbc9e4b99fdf37c42f7015fe3fe1cff090d58574d47496685,7
0x76d22e8bf51f785d7af342839951de39231199ef840dda1be50395890db594c7,12
0x9a1ea88e81dc608d4699074cf9956ae94d596580975c1c5bda6cd8be2854540b,8
0x84f234a88cc4f71f0d83fa8d4530dd30e9da4eb58af796d0f0e5d60d19ef2fbc,111
0x51637548ec59b48eb3ccdbcf8c882a9e01a671a960458c4afb16bf80cc4e4e51,72
0x1dd8d6afc998fe922a00c46a2705c325f4bc09f9af750bedf1946513dd60c099,15
0x808113f396ca0c25c9c9719465acc29967f3f6d06627d7f60d97fd4255bb2b20,11
0x68ed8f9c274a3c270d62ff2a93632f15e0960fa959defc1fe286fc2ed33a2e98,10
0x3158010ab2d1c3f7a70549f2b1e74f95e7f393271437b92c7f65fa19039c4599,10
0x0cd78cbbc9196f363db2f4c6003504168526b7deaf3d1e79231d1c2ac97329ca,6
0x80b13ee3bad1ae7ed782bda4dfca6bcc7c0cee91772d6c22ff8678d621f28e54,7
0x1836da44f2b4f3b666da0e29ef53d9301848fb9389d39296ae130eabf8215d83,11
0xf8b56301ef6e79875a783a89dbc4c1fe29be4152858a2f2c2d96fa52e8be5dc1,12
0x1fe73973d40c2a0bdbfa38581374d4dc580c5cb38c9131e491589851e76bea9d,9
0x74236cb19b4efb200a3fcbb6e54b8e7487c4cdf3ac79b42cb2ada0eb2516fb81,7
0xc76d36c95a003037215447a8d369f96333109c52a01f3bea0e7d24ac44887ade,7
0x3203a1679698b5d1f75a55db2f4f98cb0f2108ee00878b747135c3b240c30c79,8
0xdb1bd5509c4f3d74228ab9f4371d8f9aa4d3e6965ad64454f327c4126e1d1901,7
0xc48a07993d7072b21aa35e297efc0b6799932c6bd027c3f7f19b7661bc938e93,11
0xfe15121359218df21765ed4b02ae7af059ea087125a9e7b52efdad239c30dd65,7
0x5de924d82a90669da3a7f5b271de6e01e6a3c923b460bdaca09cc854526b1f4c,10
0x1cecdaedf6386e8e848c830bed6c8e18762e10d6c6a864254ba9c5d0cc8b9e3c,7
0x00b093c6892d3a48c14fa0b90ce85b4d3aa1bc6d776f8c26e961aa95c6099f39,12
0x8e89d91cff090ce6696df4658a0c573fca0b878dd9685349b7c7f50507623e1b,74
0xfca1a2c7262a3718b3079428b50dd4114add3f48d1e44f9692b34e1f4ebe32a6,12
0x1bd207ba59a67c64a86a35691fe00fc511a0c02d0f9f186885b7f3ca0304dacb,12
0x121989a31b44281a282e0c3cb09f898cca3f4f6ecbb81aaed3a5e34e9c3297b3,7
0xd858d56b0352223a41d9f64d9c2fe5509622e0c3e92d8b445f8008b2b306c680,11
0xa0fd604de0183378a7ee18c9b2a2dc90834b48515011fe26f28d7c5a8649571e,10
0x396d7be702dc88e1110b52b76b91056a87abf81b8e4a961b3e4702cc308ba574,7
0xa722ebd612ee1ec4789f89a1df2059d389dc21aa87498e54c37ffd2756304606,7
0xd6a7884e996ceb13ab2b5e58a479698af203a5d6fbe4bc31663fc8880af7be5b,15
0xe33072d14fa20131dfe14688f97d56ebd3c68f26ba588f110054448f38765406,7
0x652eb04861e06bb1875187656fea617eae3f0f9b852a697a9ce667ad6bf60af6,7
0x06f04f9b85b837e074369079ab1c8a27d600584a9f8cca12f8595995e8ebc6aa,71
0xad6cc755c05f7429f8768848e194f2664f5c82655430a39d50d3f523e28d59d7,6
0xb26ad3b3e343ddac8470c632670a0a78ccc5cc0c1337c2ae1de6b230595737f5,7
0x8b10ae9943e715be92f38ccd2fc3ab68115ce24a30c17abbad3b67ba758072fa,8
0xf0ddc28f57d5c4bc35425f4cf43244bc535064cbbd251613e5723f17526e9048,8
0x539862ce6fb8a9f2761167dc95db07cc54f4b5af8118a0401fcd9095a43c4a42,73
0xe4cb55f834012d9be79cf1a77c6bc4880304037c3d3226cc9da61240cc41adb4,7
0xed575f43c4a742990fb359be4ddbf1f23c577b3e4613876fa8154503241127af,15
0x08ed22533a7573d2f314a98cbec4cfc8947e31e02341cab787207f9629489ddb,8
0x56bb360c035eb85474b5ade6ef251da5e98bd53e27cb05bff41e35ab39e4b85d,7
0x536156c83b6b46f7581af603426a5c63015d184d555fe6d57ef1939451cb1c12,8
0xb987e20506a8f380a3b6dc7154b3fa9ee085c60b7aeca1777bf0bf3a5ccf54df,89
0x59bcc56b6e58bf964c7b37930c2e0163efc33816dcaecddfd1a667a1731f187b,11
0x6cccd68bbbaa6769d5fac2b2d1ac698651a29eff072367db6a05f45b6f4d1522,15
0x4e67f9c7e72b7f10427b8f152bdce42ab9b9bf9209bc5662dbacf384bbd2a4c6,7
0x2b52c752e7565b54fdd0c60d6c6db006dd4422611a9799d381285fa1771395f3,8
0x5b5cf784f1710ceaad2c713717fed28e114a6b4b9a54a6d934c22a73a4df261c,65
0x1a12a6558876e8b460b8a72a53ac107e0f5937a1d47b5be8a3f2e0896da8f2de,71
0x2e902560e7751b52d4476446d503f88b232677703759288949596016dd3fa4e7,75
0x1b144101195129bec57fffa4d7c61df5d1d0c060ad35c53cdbc9344984a5708a,6
0x2cb1a78f1cbbc182b4235fda475a21ae1dcf22bfc29982c9f1e5c30fcee2d7c4,51
0xab9be1079e8ea5c5faefbdaba164b270ffd7869d0a87995c2927e5550ecb3435,6
0xd588cb2773955f195cb3fdaf50dfaf18fe8a188782edb4e64e46a76968a6d450,6
0x68ca2783acafebeea3e43a03573f3b9a7878849eeb3241accdb4c3bfebd3f533,9
0xae6b15393b0fe18e87bcf7c7329d2bdb08075e237e4868c4fb098f98a894fb92,51
0x2e93c4529745712780fe180ab8454c2e74b5a1f4298d51cb690dd53ab588b76a,6
0x9b787bfcb614217a1c956f5d527f82652fde1b84ad67671597be423e110f2012,70
0xe03497c3bbe636407efa46667d830d2b9754a182f8a52eb3ea7467211f0debaa,71
0xcf2e620aca861338762bba7f6ad0a2cc5e4fff0b2e98494dd19ac9889074d2af,71
